

order_id,order_date,demand_level,unit_price,quantity,total_order_value,margin_percent,ai_cancel_flag,cancellation_reason,order_status_before_ai_only,revenue_lost_before_ai_only,recoverable_flag,intervention_attempted_by_navedas,intervention_success,intervention_failure_reason,order_status_after_navedas,revenue_prevented_by_navedas,avoidable_revenue_loss_after_navedas,profit_lost_before_ai_only,profit_lost_after_navedas,margin_saved_after_navedas,intervention_cost,net_profit_impact_due_to_navedas,recovery_rate_flag
ORD-703180,13-06-2025,High,539,1,539,0.29,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703181,30-04-2025,Low,2311,1,2311,0.3,1,Stock Sync Delay,Cancelled,2311,1,1,1,None,Fulfilled,2311,0,693.3,0.0,693.3,15,678.3,1
ORD-703182,16-03-2025,Low,750,1,750,0.27,1,Payment Expired,Cancelled,750,1,1,1,None,Fulfilled,750,0,202.5,0.0,202.5,15,187.5,1
ORD-703183,18-05-2025,Low,754,3,2262,0.32,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703184,04-03-2025,Low,574,2,1148,0.37,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703185,19-05-2025,Medium,1772,2,3544,0.45,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703186,19-05-2025,Low,1463,2,2926,0.44,1,AI Logic Gap - SKU Mapping,Cancelled,2926,1,1,1,None,Fulfilled,2926,0,1287.44,0.0,1287.44,15,1272.44,1
ORD-703187,18-03-2025,High,1680,1,1680,0.31,1,Payment Expired,Cancelled,1680,1,1,0,Customer Abandoned,Cancelled,0,1680,520.8,520.8,0.0,15,-535.8,0
ORD-703188,20-02-2025,Medium,1575,1,1575,0.38,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703189,04-03-2025,High,2950,3,8850,0.43,1,Stock Sync Delay,Cancelled,8850,1,1,0,Customer Abandoned,Cancelled,0,8850,3805.5,3805.5,0.0,15,-3820.5,0
ORD-703190,08-06-2025,Medium,398,1,398,0.43,1,Vendor Split Possible,Cancelled,398,1,1,1,None,Fulfilled,398,0,171.14,0.0,171.14,15,156.14,1
ORD-703191,25-02-2025,Low,2259,1,2259,0.28,1,Stock Sync Delay,Cancelled,2259,1,1,0,Vendor SLA Delay,Cancelled,0,2259,632.5200000000001,632.5200000000001,0.0,15,-647.5200000000001,0
ORD-703192,05-03-2025,Medium,117,1,117,0.35,1,Stock Sync Delay,Cancelled,117,0,0,0,Not Recoverable,Cancelled,0,0,40.949999999999996,0.0,0.0,0,0.0,0
ORD-703193,26-04-2025,High,2398,1,2398,0.37,1,Vendor Split Possible,Cancelled,2398,1,1,1,None,Fulfilled,2398,0,887.26,0.0,887.26,15,872.26,1
ORD-703194,05-03-2025,Low,2538,3,7614,0.45,1,Stock Sync Delay,Cancelled,7614,1,1,1,None,Fulfilled,7614,0,3426.3,0.0,3426.3,15,3411.3,1
ORD-703195,02-01-2025,High,2458,3,7374,0.3,1,Vendor Split Possible,Cancelled,7374,1,1,1,None,Fulfilled,7374,0,2212.2,0.0,2212.2,15,2197.2,1
ORD-703196,08-01-2025,High,2116,2,4232,0.37,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703197,15-02-2025,Medium,911,3,2733,0.27,1,Payment Expired,Cancelled,2733,1,1,0,Customer Abandoned,Cancelled,0,2733,737.9100000000001,737.9100000000001,0.0,15,-752.9100000000001,0
ORD-703198,29-05-2025,High,2806,1,2806,0.33,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703199,19-06-2025,Low,550,2,1100,0.25,1,Payment Expired,Cancelled,1100,0,0,0,Not Recoverable,Cancelled,0,0,275.0,0.0,0.0,0,0.0,0
ORD-703200,16-04-2025,Medium,401,3,1203,0.4,1,Stock Sync Delay,Cancelled,1203,1,1,1,None,Fulfilled,1203,0,481.20000000000005,0.0,481.20000000000005,15,466.20000000000005,1
ORD-703201,27-03-2025,Low,2754,1,2754,0.44,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703202,17-01-2025,Medium,2211,3,6633,0.32,1,Stock Sync Delay,Cancelled,6633,1,1,1,None,Fulfilled,6633,0,2122.56,0.0,2122.56,15,2107.56,1
ORD-703203,02-04-2025,Low,156,2,312,0.37,1,Payment Expired,Cancelled,312,1,1,1,None,Fulfilled,312,0,115.44,0.0,115.44,15,100.44,1
ORD-703204,09-03-2025,Low,2208,3,6624,0.37,1,AI Logic Gap - SKU Mapping,Cancelled,6624,1,1,1,None,Fulfilled,6624,0,2450.88,0.0,2450.88,15,2435.88,1
ORD-703205,08-01-2025,High,2027,3,6081,0.42,1,Vendor Split Possible,Cancelled,6081,1,1,0,Customer Payment Expired,Cancelled,0,6081,2554.02,2554.02,0.0,15,-2569.02,0
ORD-703206,25-02-2025,High,803,2,1606,0.26,1,Vendor Split Possible,Cancelled,1606,1,1,1,None,Fulfilled,1606,0,417.56,0.0,417.56,15,402.56,1
ORD-703207,08-03-2025,High,1463,3,4389,0.36,1,Payment Expired,Cancelled,4389,0,0,0,Not Recoverable,Cancelled,0,0,1580.04,0.0,0.0,0,0.0,0
ORD-703208,02-01-2025,Medium,480,3,1440,0.37,1,Vendor Split Possible,Cancelled,1440,0,0,0,Not Recoverable,Cancelled,0,0,532.8,0.0,0.0,0,0.0,0
ORD-703209,25-04-2025,Low,1160,1,1160,0.45,1,Payment Expired,Cancelled,1160,1,1,1,None,Fulfilled,1160,0,522.0,0.0,522.0,15,507.0,1
ORD-703210,13-02-2025,High,1494,2,2988,0.34,1,Vendor Split Possible,Cancelled,2988,1,1,1,None,Fulfilled,2988,0,1015.9200000000001,0.0,1015.9200000000001,15,1000.9200000000001,1
ORD-703211,15-01-2025,Medium,2843,2,5686,0.28,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703212,31-03-2025,Medium,1439,3,4317,0.45,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703213,19-04-2025,Medium,2444,2,4888,0.38,1,Payment Expired,Cancelled,4888,1,1,1,None,Fulfilled,4888,0,1857.44,0.0,1857.44,15,1842.44,1
ORD-703214,04-06-2025,High,1017,3,3051,0.39,1,Stock Sync Delay,Cancelled,3051,1,1,1,None,Fulfilled,3051,0,1189.89,0.0,1189.89,15,1174.89,1
ORD-703215,14-06-2025,Medium,2413,1,2413,0.26,1,AI Logic Gap - SKU Mapping,Cancelled,2413,0,0,0,Not Recoverable,Cancelled,0,0,627.38,0.0,0.0,0,0.0,0
ORD-703216,21-01-2025,High,2414,3,7242,0.44,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703217,17-05-2025,Medium,1341,2,2682,0.35,1,Stock Sync Delay,Cancelled,2682,1,1,1,None,Fulfilled,2682,0,938.6999999999999,0.0,938.6999999999999,15,923.6999999999999,1
ORD-703218,15-06-2025,High,946,1,946,0.33,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703219,20-04-2025,Low,2876,2,5752,0.38,1,Payment Expired,Cancelled,5752,1,1,1,None,Fulfilled,5752,0,2185.76,0.0,2185.76,15,2170.76,1
ORD-703220,02-06-2025,Medium,531,3,1593,0.34,1,Stock Sync Delay,Cancelled,1593,1,1,1,None,Fulfilled,1593,0,541.62,0.0,541.62,15,526.62,1
ORD-703221,09-04-2025,Low,343,1,343,0.4,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703222,01-05-2025,Low,1324,1,1324,0.27,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703223,18-03-2025,High,726,3,2178,0.36,1,Payment Expired,Cancelled,2178,1,1,1,None,Fulfilled,2178,0,784.0799999999999,0.0,784.0799999999999,15,769.0799999999999,1
ORD-703224,27-04-2025,Low,166,2,332,0.36,1,Payment Expired,Cancelled,332,1,1,0,Late Detection,Cancelled,0,332,119.52,119.52,0.0,15,-134.51999999999998,0
ORD-703225,09-06-2025,Low,930,3,2790,0.43,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703226,19-06-2025,Medium,2620,2,5240,0.31,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703227,18-02-2025,Medium,1141,2,2282,0.26,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703228,04-01-2025,Low,1722,1,1722,0.31,1,Stock Sync Delay,Cancelled,1722,1,1,1,None,Fulfilled,1722,0,533.82,0.0,533.82,15,518.82,1
ORD-703229,10-06-2025,Medium,2255,3,6765,0.36,1,Vendor Split Possible,Cancelled,6765,1,1,1,None,Fulfilled,6765,0,2435.4,0.0,2435.4,15,2420.4,1
ORD-703230,02-02-2025,Low,230,3,690,0.4,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703231,13-04-2025,Low,430,3,1290,0.34,1,AI Logic Gap - SKU Mapping,Cancelled,1290,1,1,1,None,Fulfilled,1290,0,438.6,0.0,438.6,15,423.6,1
ORD-703232,07-01-2025,High,1847,2,3694,0.31,1,AI Logic Gap - SKU Mapping,Cancelled,3694,1,1,1,None,Fulfilled,3694,0,1145.14,0.0,1145.14,15,1130.14,1
ORD-703233,16-06-2025,Medium,974,1,974,0.32,1,AI Logic Gap - SKU Mapping,Cancelled,974,1,1,0,Vendor SLA Delay,Cancelled,0,974,311.68,311.68,0.0,15,-326.68,0
ORD-703234,19-05-2025,Low,2629,3,7887,0.45,1,Stock Sync Delay,Cancelled,7887,1,1,1,None,Fulfilled,7887,0,3549.15,0.0,3549.15,15,3534.15,1
ORD-703235,30-01-2025,Medium,1532,1,1532,0.3,1,Payment Expired,Cancelled,1532,1,1,1,None,Fulfilled,1532,0,459.59999999999997,0.0,459.59999999999997,15,444.59999999999997,1
ORD-703236,17-05-2025,Low,446,3,1338,0.3,1,Stock Sync Delay,Cancelled,1338,1,1,1,None,Fulfilled,1338,0,401.4,0.0,401.4,15,386.4,1
ORD-703237,25-01-2025,High,2122,2,4244,0.41,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703238,17-04-2025,High,2078,3,6234,0.45,1,Vendor Split Possible,Cancelled,6234,1,1,1,None,Fulfilled,6234,0,2805.3,0.0,2805.3,15,2790.3,1
ORD-703239,25-03-2025,Medium,1933,3,5799,0.35,1,Payment Expired,Cancelled,5799,1,1,1,None,Fulfilled,5799,0,2029.6499999999999,0.0,2029.6499999999999,15,2014.6499999999999,1
ORD-703240,18-02-2025,Medium,210,3,630,0.3,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703241,09-03-2025,Medium,152,3,456,0.3,1,AI Logic Gap - SKU Mapping,Cancelled,456,1,1,1,None,Fulfilled,456,0,136.79999999999998,0.0,136.79999999999998,15,121.79999999999998,1
ORD-703242,15-05-2025,Low,2724,1,2724,0.33,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703243,01-06-2025,Low,2358,3,7074,0.32,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703244,17-01-2025,Medium,753,1,753,0.43,1,AI Logic Gap - SKU Mapping,Cancelled,753,1,1,1,None,Fulfilled,753,0,323.79,0.0,323.79,15,308.79,1
ORD-703245,20-03-2025,High,2043,2,4086,0.35,1,AI Logic Gap - SKU Mapping,Cancelled,4086,1,1,1,None,Fulfilled,4086,0,1430.1,0.0,1430.1,15,1415.1,1
ORD-703246,04-02-2025,High,2125,1,2125,0.4,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703247,16-04-2025,High,2571,2,5142,0.36,1,Vendor Split Possible,Cancelled,5142,1,1,1,None,Fulfilled,5142,0,1851.12,0.0,1851.12,15,1836.12,1
ORD-703248,18-06-2025,Medium,554,2,1108,0.44,1,Payment Expired,Cancelled,1108,1,1,1,None,Fulfilled,1108,0,487.52,0.0,487.52,15,472.52,1
ORD-703249,15-01-2025,Low,1600,3,4800,0.32,1,Vendor Split Possible,Cancelled,4800,1,1,0,Customer Abandoned,Cancelled,0,4800,1536.0,1536.0,0.0,15,-1551.0,0
ORD-703250,02-02-2025,Medium,596,3,1788,0.38,1,Stock Sync Delay,Cancelled,1788,0,0,0,Not Recoverable,Cancelled,0,0,679.44,0.0,0.0,0,0.0,0
ORD-703251,09-02-2025,High,598,2,1196,0.31,1,Payment Expired,Cancelled,1196,0,0,0,Not Recoverable,Cancelled,0,0,370.76,0.0,0.0,0,0.0,0
ORD-703252,17-04-2025,Low,143,1,143,0.28,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703253,08-05-2025,High,1540,3,4620,0.25,1,AI Logic Gap - SKU Mapping,Cancelled,4620,1,1,1,None,Fulfilled,4620,0,1155.0,0.0,1155.0,15,1140.0,1
ORD-703254,21-06-2025,High,690,3,2070,0.32,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703255,22-05-2025,High,1990,1,1990,0.41,1,Stock Sync Delay,Cancelled,1990,0,0,0,Not Recoverable,Cancelled,0,0,815.9,0.0,0.0,0,0.0,0
ORD-703256,12-01-2025,High,1696,2,3392,0.34,1,Vendor Split Possible,Cancelled,3392,1,1,1,None,Fulfilled,3392,0,1153.28,0.0,1153.28,15,1138.28,1
ORD-703257,16-04-2025,High,2085,3,6255,0.42,1,Payment Expired,Cancelled,6255,1,1,1,None,Fulfilled,6255,0,2627.1,0.0,2627.1,15,2612.1,1
ORD-703258,26-06-2025,High,852,1,852,0.39,1,Stock Sync Delay,Cancelled,852,1,1,1,None,Fulfilled,852,0,332.28000000000003,0.0,332.28000000000003,15,317.28000000000003,1
ORD-703259,26-06-2025,Medium,1361,1,1361,0.36,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703260,12-05-2025,Medium,2621,1,2621,0.27,1,Stock Sync Delay,Cancelled,2621,1,1,1,None,Fulfilled,2621,0,707.6700000000001,0.0,707.6700000000001,15,692.6700000000001,1
ORD-703261,29-05-2025,Medium,1824,2,3648,0.44,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703262,23-05-2025,Medium,2031,3,6093,0.42,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703263,09-01-2025,Medium,1242,1,1242,0.26,1,Stock Sync Delay,Cancelled,1242,1,1,0,Vendor SLA Delay,Cancelled,0,1242,322.92,322.92,0.0,15,-337.92,0
ORD-703264,23-04-2025,Medium,127,3,381,0.27,1,Stock Sync Delay,Cancelled,381,1,1,1,None,Fulfilled,381,0,102.87,0.0,102.87,15,87.87,1
ORD-703265,12-06-2025,High,1122,3,3366,0.29,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703266,09-02-2025,Medium,837,1,837,0.27,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703267,23-04-2025,Medium,485,2,970,0.26,1,Payment Expired,Cancelled,970,0,0,0,Not Recoverable,Cancelled,0,0,252.20000000000002,0.0,0.0,0,0.0,0
ORD-703268,26-04-2025,High,576,3,1728,0.28,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703269,04-04-2025,High,663,3,1989,0.36,1,Payment Expired,Cancelled,1989,1,1,1,None,Fulfilled,1989,0,716.04,0.0,716.04,15,701.04,1
ORD-703270,08-01-2025,Low,1785,3,5355,0.41,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703271,07-06-2025,High,1148,3,3444,0.42,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703272,17-06-2025,High,1434,3,4302,0.39,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703273,28-04-2025,Medium,754,3,2262,0.44,1,Vendor Split Possible,Cancelled,2262,1,1,1,None,Fulfilled,2262,0,995.28,0.0,995.28,15,980.28,1
ORD-703274,03-04-2025,Medium,657,3,1971,0.32,1,Stock Sync Delay,Cancelled,1971,1,1,1,None,Fulfilled,1971,0,630.72,0.0,630.72,15,615.72,1
ORD-703275,10-06-2025,Low,826,2,1652,0.28,1,AI Logic Gap - SKU Mapping,Cancelled,1652,1,1,1,None,Fulfilled,1652,0,462.56000000000006,0.0,462.56000000000006,15,447.56000000000006,1
ORD-703276,16-05-2025,High,882,2,1764,0.31,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703277,03-01-2025,Low,2907,2,5814,0.3,1,AI Logic Gap - SKU Mapping,Cancelled,5814,1,1,1,None,Fulfilled,5814,0,1744.2,0.0,1744.2,15,1729.2,1
ORD-703278,27-05-2025,Medium,1825,1,1825,0.44,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703279,28-03-2025,Low,900,3,2700,0.26,1,AI Logic Gap - SKU Mapping,Cancelled,2700,1,1,1,None,Fulfilled,2700,0,702.0,0.0,702.0,15,687.0,1
ORD-703280,24-03-2025,High,2682,3,8046,0.31,1,Stock Sync Delay,Cancelled,8046,0,0,0,Not Recoverable,Cancelled,0,0,2494.2599999999998,0.0,0.0,0,0.0,0
ORD-703281,05-04-2025,Low,1151,3,3453,0.3,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703282,27-02-2025,Medium,1393,2,2786,0.31,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703283,10-01-2025,High,1558,3,4674,0.31,1,Stock Sync Delay,Cancelled,4674,1,1,1,None,Fulfilled,4674,0,1448.94,0.0,1448.94,15,1433.94,1
ORD-703284,29-05-2025,Medium,2313,1,2313,0.29,1,Payment Expired,Cancelled,2313,0,0,0,Not Recoverable,Cancelled,0,0,670.77,0.0,0.0,0,0.0,0
ORD-703285,16-03-2025,Low,629,2,1258,0.38,1,Stock Sync Delay,Cancelled,1258,1,1,1,None,Fulfilled,1258,0,478.04,0.0,478.04,15,463.04,1
ORD-703286,13-02-2025,High,1963,1,1963,0.28,1,Payment Expired,Cancelled,1963,1,1,0,Late Detection,Cancelled,0,1963,549.6400000000001,549.6400000000001,0.0,15,-564.6400000000001,0
ORD-703287,08-05-2025,Medium,1375,2,2750,0.29,1,Vendor Split Possible,Cancelled,2750,0,0,0,Not Recoverable,Cancelled,0,0,797.5,0.0,0.0,0,0.0,0
ORD-703288,31-01-2025,High,2200,2,4400,0.27,1,Payment Expired,Cancelled,4400,1,1,1,None,Fulfilled,4400,0,1188.0,0.0,1188.0,15,1173.0,1
ORD-703289,01-05-2025,Medium,2809,2,5618,0.33,1,AI Logic Gap - SKU Mapping,Cancelled,5618,1,1,1,None,Fulfilled,5618,0,1853.94,0.0,1853.94,15,1838.94,1
ORD-703290,16-06-2025,Low,2610,2,5220,0.26,1,AI Logic Gap - SKU Mapping,Cancelled,5220,1,1,1,None,Fulfilled,5220,0,1357.2,0.0,1357.2,15,1342.2,1
ORD-703291,12-03-2025,High,592,3,1776,0.36,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703292,27-02-2025,Medium,2492,3,7476,0.26,1,Vendor Split Possible,Cancelled,7476,1,1,1,None,Fulfilled,7476,0,1943.76,0.0,1943.76,15,1928.76,1
ORD-703293,25-05-2025,Medium,161,3,483,0.39,1,Vendor Split Possible,Cancelled,483,1,1,1,None,Fulfilled,483,0,188.37,0.0,188.37,15,173.37,1
ORD-703294,11-02-2025,High,2755,1,2755,0.37,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703295,05-04-2025,Low,906,1,906,0.4,1,AI Logic Gap - SKU Mapping,Cancelled,906,1,1,1,None,Fulfilled,906,0,362.40000000000003,0.0,362.40000000000003,15,347.40000000000003,1
ORD-703296,13-02-2025,Low,1603,1,1603,0.34,1,AI Logic Gap - SKU Mapping,Cancelled,1603,1,1,1,None,Fulfilled,1603,0,545.0200000000001,0.0,545.0200000000001,15,530.0200000000001,1
ORD-703297,13-02-2025,Medium,1144,3,3432,0.4,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703298,09-03-2025,Low,1981,3,5943,0.28,1,Stock Sync Delay,Cancelled,5943,1,1,1,None,Fulfilled,5943,0,1664.0400000000002,0.0,1664.0400000000002,15,1649.0400000000002,1
ORD-703299,02-03-2025,Low,740,3,2220,0.28,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703300,25-05-2025,High,2951,1,2951,0.43,1,Stock Sync Delay,Cancelled,2951,1,1,1,None,Fulfilled,2951,0,1268.93,0.0,1268.93,15,1253.93,1
ORD-703301,11-04-2025,Medium,2803,2,5606,0.4,1,Vendor Split Possible,Cancelled,5606,0,0,0,Not Recoverable,Cancelled,0,0,2242.4,0.0,0.0,0,0.0,0
ORD-703302,23-03-2025,High,213,1,213,0.33,1,AI Logic Gap - SKU Mapping,Cancelled,213,1,1,1,None,Fulfilled,213,0,70.29,0.0,70.29,15,55.290000000000006,1
ORD-703303,26-01-2025,Low,2131,2,4262,0.4,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703304,08-01-2025,Low,796,3,2388,0.35,1,AI Logic Gap - SKU Mapping,Cancelled,2388,1,1,1,None,Fulfilled,2388,0,835.8,0.0,835.8,15,820.8,1
ORD-703305,27-04-2025,Medium,2753,1,2753,0.35,1,AI Logic Gap - SKU Mapping,Cancelled,2753,1,1,1,None,Fulfilled,2753,0,963.55,0.0,963.55,15,948.55,1
ORD-703306,12-03-2025,Medium,1360,2,2720,0.28,1,Payment Expired,Cancelled,2720,1,1,1,None,Fulfilled,2720,0,761.6,0.0,761.6,15,746.6,1
ORD-703307,06-05-2025,High,2040,2,4080,0.34,1,AI Logic Gap - SKU Mapping,Cancelled,4080,1,1,1,None,Fulfilled,4080,0,1387.2,0.0,1387.2,15,1372.2,1
ORD-703308,20-01-2025,Low,1016,3,3048,0.28,1,Payment Expired,Cancelled,3048,1,1,1,None,Fulfilled,3048,0,853.44,0.0,853.44,15,838.44,1
ORD-703309,23-05-2025,Medium,1350,3,4050,0.36,1,Vendor Split Possible,Cancelled,4050,1,1,0,Customer Payment Expired,Cancelled,0,4050,1458.0,1458.0,0.0,15,-1473.0,0
ORD-703310,08-02-2025,High,2862,2,5724,0.3,1,Vendor Split Possible,Cancelled,5724,1,1,1,None,Fulfilled,5724,0,1717.2,0.0,1717.2,15,1702.2,1
ORD-703311,27-06-2025,Medium,2904,1,2904,0.43,1,Stock Sync Delay,Cancelled,2904,0,0,0,Not Recoverable,Cancelled,0,0,1248.72,0.0,0.0,0,0.0,0
ORD-703312,06-04-2025,Low,2279,1,2279,0.4,1,Vendor Split Possible,Cancelled,2279,0,0,0,Not Recoverable,Cancelled,0,0,911.6,0.0,0.0,0,0.0,0
ORD-703313,24-06-2025,Medium,2525,1,2525,0.4,1,AI Logic Gap - SKU Mapping,Cancelled,2525,0,0,0,Not Recoverable,Cancelled,0,0,1010.0,0.0,0.0,0,0.0,0
ORD-703314,15-01-2025,High,2823,2,5646,0.43,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703315,05-03-2025,Low,343,1,343,0.35,1,Vendor Split Possible,Cancelled,343,1,1,1,None,Fulfilled,343,0,120.05,0.0,120.05,15,105.05,1
ORD-703316,22-05-2025,Low,1786,1,1786,0.26,1,AI Logic Gap - SKU Mapping,Cancelled,1786,0,0,0,Not Recoverable,Cancelled,0,0,464.36,0.0,0.0,0,0.0,0
ORD-703317,12-01-2025,Low,940,1,940,0.29,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703318,07-05-2025,High,1372,3,4116,0.34,1,Payment Expired,Cancelled,4116,0,0,0,Not Recoverable,Cancelled,0,0,1399.44,0.0,0.0,0,0.0,0
ORD-703319,14-03-2025,Medium,529,2,1058,0.28,1,AI Logic Gap - SKU Mapping,Cancelled,1058,1,1,1,None,Fulfilled,1058,0,296.24,0.0,296.24,15,281.24,1
ORD-703320,17-02-2025,Low,2574,3,7722,0.33,1,AI Logic Gap - SKU Mapping,Cancelled,7722,1,1,1,None,Fulfilled,7722,0,2548.26,0.0,2548.26,15,2533.26,1
ORD-703321,27-02-2025,High,2780,2,5560,0.39,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703322,23-03-2025,Low,457,3,1371,0.42,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-703323,14-04-2025,High,1650,3,4950,0.36,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
